Date,Ticker Symbol,Close,Open,Volume
2-8-2010,GS,152.7400,152.8200,6532900
3-8-2010,GS,153.1900,152.1200,5654200
4-8-2010,GS,156.4100,153.6200,12289400
5-8-2010,GS,155.9200,155.6300,5682600
6-8-2010,GS,155.1800,154.5400,8083000
9-8-2010,GS,155.4000,155.9300,4210200
10-8-2010,GS,153.9000,154.0200,5867400
11-8-2010,GS,149.2500,151.7200,7737300
12-8-2010,GS,149.4200,147.8100,4957400
13-8-2010,GS,148.0800,149.3800,4225500
16-8-2010,GS,147.7600,147.5800,3764000
17-8-2010,GS,148.5900,148.6800,4393100
18-8-2010,GS,149.2000,148.5400,4461500
19-8-2010,GS,147.0500,148.6700,5292100
20-8-2010,GS,148.2400,147.4400,5277100
23-8-2010,GS,146.7400,148.1200,3729700
24-8-2010,GS,143.9500,144.8000,6374000
25-8-2010,GS,144.6800,142.8100,5641700
26-8-2010,GS,141.8100,144.9400,6819100
27-8-2010,GS,139.7500,141.1300,11252700
30-8-2010,GS,136.6600,138.8300,6205700
31-8-2010,GS,136.9300,136.2500,7065800
1-9-2010,GS,139.7400,139.0100,6897700
2-9-2010,GS,139.7800,139.9300,4999700
3-9-2010,GS,147.2900,141.6200,13588400
7-9-2010,GS,145.2100,146.1500,6211900
8-9-2010,GS,147.5400,145.3800,8310200
9-9-2010,GS,149.1400,149.7900,6737900
10-9-2010,GS,150.3900,149.4600,4421600
13-9-2010,GS,154.3700,152.3200,7661800
14-9-2010,GS,152.5300,153.5400,5689300
15-9-2010,GS,152.5600,151.6700,5699500
16-9-2010,GS,152.2300,152.2800,4394100
17-9-2010,GS,150.9800,152.1100,4841100
20-9-2010,GS,151.9000,150.9800,5641400
21-9-2010,GS,151.4000,152.1100,6884100
22-9-2010,GS,148.0700,149.9500,8986900
23-9-2010,GS,144.9100,146.3600,9154000
24-9-2010,GS,147.2800,146.2500,5623700
27-9-2010,GS,146.0000,147.0100,5205900
28-9-2010,GS,145.0100,146.5100,5506400
29-9-2010,GS,144.4200,145.0200,6950400
30-9-2010,GS,144.5800,145.2500,6854700
1-10-2010,GS,147.7000,145.2000,7439700
4-10-2010,GS,146.5700,147.7000,5874000
5-10-2010,GS,149.5700,147.5600,8729800
6-10-2010,GS,150.8400,149.7500,6338800
7-10-2010,GS,151.1100,152.1100,4476200
8-10-2010,GS,152.6600,151.1500,5225100
11-10-2010,GS,152.2000,152.6700,4456400
12-10-2010,GS,155.2100,151.3000,6377900
13-10-2010,GS,154.7300,156.3000,5631500
14-10-2010,GS,151.5900,154.2300,6891100
15-10-2010,GS,150.6900,152.6900,6902900
18-10-2010,GS,153.7000,150.9300,6984100
19-10-2010,GS,156.7200,155.1400,14499900
20-10-2010,GS,159.6000,156.2100,10631100
21-10-2010,GS,159.3000,159.5800,6360800
22-10-2010,GS,157.7600,159.8900,4052000
25-10-2010,GS,157.3900,159.3600,5729400
26-10-2010,GS,158.2900,156.7200,4075500
27-10-2010,GS,160.1500,157.1900,6580900
28-10-2010,GS,163.2400,160.8600,9918800
29-10-2010,GS,161.1300,162.1500,4541900
1-11-2010,GS,161.5700,161.7700,4516200
2-11-2010,GS,162.8200,162.0600,3335000
3-11-2010,GS,162.6300,163.1800,4464700
4-11-2010,GS,166.3900,163.6200,8163800
5-11-2010,GS,171.0700,165.9900,11989200
8-11-2010,GS,169.2000,169.9500,5518600
9-11-2010,GS,166.5500,170.3000,7351700
10-11-2010,GS,167.2200,166.3100,6333100
11-11-2010,GS,167.7100,165.7900,3933100
12-11-2010,GS,165.8300,166.3900,4742500
15-11-2010,GS,167.2200,165.6800,5205300
16-11-2010,GS,165.1000,165.8000,5921400
17-11-2010,GS,164.8900,165.1200,3729800
18-11-2010,GS,167.3500,165.6900,4988000
19-11-2010,GS,166.6700,167.5000,4587000
22-11-2010,GS,161.0500,164.3000,11363900
23-11-2010,GS,157.7800,159.1000,7315000
24-11-2010,GS,160.2600,158.9600,4266800
26-11-2010,GS,158.2200,158.4600,1876800
29-11-2010,GS,159.2800,157.4900,4819900
30-11-2010,GS,156.1400,158.0700,5426900
1-12-2010,GS,158.4500,158.4500,6031400
2-12-2010,GS,162.5000,159.1600,7201600
3-12-2010,GS,162.3100,161.3100,4658500
6-12-2010,GS,162.6500,161.6600,3689400
7-12-2010,GS,161.5900,164.5200,5529100
8-12-2010,GS,166.1400,161.9600,5259500
9-12-2010,GS,166.4500,167.0000,5747500
10-12-2010,GS,168.4700,166.4100,4543800
13-12-2010,GS,169.4800,168.2500,5333600
14-12-2010,GS,167.3300,169.6700,4894500
15-12-2010,GS,165.2100,166.6400,4358900
16-12-2010,GS,164.4600,165.6900,4164400
17-12-2010,GS,164.0400,163.9200,5346800
20-12-2010,GS,166.0500,163.7400,3725700
21-12-2010,GS,168.2300,166.5400,4553200
22-12-2010,GS,169.6000,168.6700,3858600
23-12-2010,GS,167.6000,169.1000,2499400
27-12-2010,GS,169.8300,166.7900,2718700
28-12-2010,GS,169.1900,170.0000,2864700
29-12-2010,GS,167.6300,169.4000,3338100
30-12-2010,GS,167.6400,168.0900,1745700
31-12-2010,GS,168.1600,167.5800,1637100
3-1-2011,GS,173.0500,170.5500,5719200
4-1-2011,GS,173.0800,173.8700,3336100
5-1-2011,GS,174.0000,172.0500,4147000
6-1-2011,GS,172.2100,174.5100,5376000
7-1-2011,GS,170.6900,172.7000,4917500
10-1-2011,GS,169.7600,170.0000,3657800
11-1-2011,GS,169.3600,170.5000,4572200
12-1-2011,GS,171.6700,169.3900,5594800
13-1-2011,GS,171.5700,172.0400,3183700
14-1-2011,GS,175.0000,171.1900,5885000
18-1-2011,GS,174.6800,174.7500,4984000
19-1-2011,GS,166.4900,169.4600,13372700
20-1-2011,GS,165.6900,166.5500,8918900
21-1-2011,GS,166.2000,165.8800,5878600
24-1-2011,GS,166.3000,165.9900,4630900
25-1-2011,GS,161.9800,163.0500,11259700
26-1-2011,GS,161.3100,161.7000,6741600
27-1-2011,GS,164.0300,161.1300,6039000
28-1-2011,GS,161.7700,164.1600,4571400
31-1-2011,GS,163.6200,161.3800,3799000
1-2-2011,GS,165.3300,163.8600,4143200
2-2-2011,GS,165.0500,165.1500,2987300
3-2-2011,GS,164.6400,164.9900,4715200
4-2-2011,GS,164.8300,164.8800,3355700
7-2-2011,GS,167.1300,164.7900,5040500
8-2-2011,GS,168.5500,167.0200,4720700
9-2-2011,GS,166.0100,168.2300,5670000
10-2-2011,GS,165.3400,165.1500,4267300
11-2-2011,GS,166.6600,165.1100,4260900
14-2-2011,GS,167.5200,166.1500,3549500
15-2-2011,GS,167.9100,167.3200,4026500
16-2-2011,GS,168.8100,168.5600,4609300
17-2-2011,GS,167.1600,168.5400,4449900
18-2-2011,GS,168.0400,167.0400,3728200
22-2-2011,GS,162.9400,165.6700,5448600
23-2-2011,GS,163.0900,162.6300,4562500
24-2-2011,GS,163.4400,162.2000,4624300
25-2-2011,GS,165.1200,164.0500,4636800
28-2-2011,GS,163.7800,165.5300,4237200
1-3-2011,GS,161.3100,163.5500,7016900
2-3-2011,GS,161.6900,161.5800,4658600
3-3-2011,GS,164.4900,162.7100,4583700
4-3-2011,GS,161.0000,162.8800,7812300
7-3-2011,GS,159.1500,161.4100,7006500
8-3-2011,GS,161.3000,159.4300,4846400
9-3-2011,GS,162.3500,161.8500,4126200
10-3-2011,GS,160.2700,160.8000,4565200
11-3-2011,GS,160.6800,159.8500,2885300
14-3-2011,GS,158.4300,159.9400,4378200
15-3-2011,GS,157.2500,156.0600,5234600
16-3-2011,GS,154.3800,157.2300,7230700
17-3-2011,GS,155.7500,155.9300,5296200
18-3-2011,GS,159.9600,156.6000,10172900
21-3-2011,GS,160.2100,161.6200,4664000
22-3-2011,GS,160.7900,160.6400,3540500
23-3-2011,GS,159.5300,160.0200,3604300
24-3-2011,GS,159.9100,160.3500,2735500
25-3-2011,GS,157.9700,160.5100,4021700
28-3-2011,GS,156.4700,158.2000,3689600
29-3-2011,GS,158.4700,156.6000,3774000
30-3-2011,GS,159.0700,159.0300,2967700
31-3-2011,GS,158.6000,157.3800,3319700
1-4-2011,GS,160.2300,159.7700,3792300
4-4-2011,GS,158.9000,160.7600,2822100
5-4-2011,GS,158.9100,158.4600,3175300
6-4-2011,GS,161.8900,159.8900,4199900
7-4-2011,GS,162.4000,161.9900,4589600
8-4-2011,GS,160.9600,163.4900,3281500
11-4-2011,GS,161.4700,160.5400,3128600
12-4-2011,GS,160.4200,160.2500,3330700
13-4-2011,GS,160.1700,162.5000,5145500
14-4-2011,GS,155.7900,157.5100,7982300
15-4-2011,GS,155.1300,156.1800,5609000
18-4-2011,GS,153.7800,154.0500,5997900
19-4-2011,GS,151.8600,156.0900,13470800
20-4-2011,GS,152.7000,153.1700,7190900
21-4-2011,GS,153.5100,153.0900,3982300
25-4-2011,GS,152.1900,152.5800,3706300
26-4-2011,GS,153.2700,151.8900,4370800
27-4-2011,GS,152.8600,153.6000,4207700
28-4-2011,GS,150.6000,152.5500,5908500
29-4-2011,GS,151.0100,150.2800,6076200
2-5-2011,GS,151.3000,152.2000,4364100
3-5-2011,GS,151.8700,150.9700,3559000
4-5-2011,GS,151.5200,152.2500,3769100
5-5-2011,GS,150.4100,150.8700,4103300
6-5-2011,GS,150.1000,151.4700,5431600
9-5-2011,GS,149.1200,149.7000,3155300
10-5-2011,GS,150.4000,149.0200,4036100
11-5-2011,GS,147.8800,150.0000,5311800
12-5-2011,GS,142.7500,145.9900,20661200
13-5-2011,GS,141.4600,142.3900,14261500
16-5-2011,GS,140.6000,140.8900,6458900
17-5-2011,GS,140.8100,140.2600,7079400
18-5-2011,GS,140.8400,140.9350,4775200
19-5-2011,GS,139.3400,141.2300,7334200
20-5-2011,GS,134.9900,138.1800,11291600
23-5-2011,GS,135.8400,133.6400,8407500
24-5-2011,GS,136.3400,136.2700,6605600
25-5-2011,GS,136.2400,135.6700,6529700
26-5-2011,GS,136.2600,136.2000,5334500
27-5-2011,GS,138.6600,136.2500,5275700
31-5-2011,GS,140.7300,140.8200,7023600
1-6-2011,GS,136.1700,139.9500,6772500
2-6-2011,GS,134.3800,136.6500,12423500
3-6-2011,GS,135.3300,132.9800,5457900
