Date,Ticker Symbol,Close,Open,Volume
16-2-2011,JNJ,60.5200,60.6100,9426500
17-2-2011,JNJ,60.7900,60.3700,7141300
18-2-2011,JNJ,61.1100,60.8900,12393000
22-2-2011,JNJ,60.6500,60.6800,11050800
23-2-2011,JNJ,60.3900,60.7600,12100800
24-2-2011,JNJ,60.2500,60.4700,11769100
25-2-2011,JNJ,59.6400,59.9200,11866100
28-2-2011,JNJ,61.4400,59.9300,20033500
1-3-2011,JNJ,60.7000,61.2500,14035900
2-3-2011,JNJ,60.8100,60.5000,10264600
3-3-2011,JNJ,61.0500,61.1200,7803200
4-3-2011,JNJ,61.0600,61.2900,11439500
7-3-2011,JNJ,60.4000,61.0900,9589500
8-3-2011,JNJ,60.7100,60.4800,8886900
9-3-2011,JNJ,60.4000,60.7400,10077400
10-3-2011,JNJ,59.6100,60.1400,14858300
11-3-2011,JNJ,59.6900,59.2400,10432100
14-3-2011,JNJ,59.1300,59.4900,11789700
15-3-2011,JNJ,58.4800,58.7800,16030800
16-3-2011,JNJ,57.6600,58.5700,17015300
17-3-2011,JNJ,58.1300,58.2100,12460200
18-3-2011,JNJ,58.5700,58.5600,14391000
21-3-2011,JNJ,58.8300,58.6700,10694400
22-3-2011,JNJ,58.7900,58.8000,10158000
23-3-2011,JNJ,58.7200,58.7200,9901500
24-3-2011,JNJ,59.0300,58.9800,8659300
25-3-2011,JNJ,58.9800,59.0100,8084800
28-3-2011,JNJ,59.2400,58.9800,8384600
29-3-2011,JNJ,59.2200,58.9800,9285900
30-3-2011,JNJ,59.3800,59.3400,10749300
31-3-2011,JNJ,59.2500,59.2100,9693400
1-4-2011,JNJ,59.4900,59.6300,9915900
4-4-2011,JNJ,60.1500,59.5000,9421900
5-4-2011,JNJ,59.8000,59.7500,10603700
6-4-2011,JNJ,59.6600,59.7000,10012200
7-4-2011,JNJ,59.4800,59.7200,9243700
8-4-2011,JNJ,59.4600,59.7300,7860000
11-4-2011,JNJ,59.8600,59.5400,9848000
12-4-2011,JNJ,59.9400,59.6600,9223600
13-4-2011,JNJ,59.6000,59.6600,10514600
14-4-2011,JNJ,60.0200,59.5500,10431400
15-4-2011,JNJ,60.5600,60.2400,18614100
18-4-2011,JNJ,60.4600,60.4500,20044100
19-4-2011,JNJ,62.6900,62.0000,26100000
20-4-2011,JNJ,64.3900,63.2100,26743900
21-4-2011,JNJ,64.0700,63.8100,11697800
25-4-2011,JNJ,64.1100,63.6500,7227400
26-4-2011,JNJ,64.9500,64.0700,14538500
27-4-2011,JNJ,65.5700,63.4500,23779700
28-4-2011,JNJ,65.3800,65.3900,13095500
29-4-2011,JNJ,65.7200,65.5900,12103900
2-5-2011,JNJ,66.2100,65.9200,15462800
3-5-2011,JNJ,66.2600,66.1100,13107200
4-5-2011,JNJ,65.6700,66.0000,13421600
5-5-2011,JNJ,65.0100,65.4500,14936400
6-5-2011,JNJ,65.2700,65.2500,11912100
9-5-2011,JNJ,65.6300,65.1100,9006100
10-5-2011,JNJ,65.7600,65.6100,9696800
11-5-2011,JNJ,66.5700,66.3200,19995100
12-5-2011,JNJ,67.1900,66.0400,15635500
13-5-2011,JNJ,66.6200,67.0900,11707000
16-5-2011,JNJ,66.3700,66.4100,11500200
17-5-2011,JNJ,66.4000,66.2300,10794800
18-5-2011,JNJ,66.5000,66.1700,9024400
19-5-2011,JNJ,66.3900,66.5300,9694200
20-5-2011,JNJ,65.6900,66.2500,12371500
23-5-2011,JNJ,65.5600,65.1900,12025800
24-5-2011,JNJ,65.7800,65.7400,11018100
25-5-2011,JNJ,66.2900,66.2900,14769100
26-5-2011,JNJ,65.5100,65.5900,12053800
27-5-2011,JNJ,66.7700,65.7900,16386000
31-5-2011,JNJ,67.2900,67.3100,16473800
1-6-2011,JNJ,66.4800,67.0200,11004500
2-6-2011,JNJ,66.4800,66.4400,9582900
3-6-2011,JNJ,66.0900,65.8400,10364900
6-6-2011,JNJ,66.0500,65.8700,8391700
7-6-2011,JNJ,65.5000,66.0000,10451800
8-6-2011,JNJ,66.1400,65.4900,10020800
9-6-2011,JNJ,66.7800,66.3300,14054400
10-6-2011,JNJ,66.0900,66.4900,9313200
13-6-2011,JNJ,66.5900,66.3200,8146200
14-6-2011,JNJ,67.1000,66.9500,11389000
15-6-2011,JNJ,66.1600,67.0000,12623800
16-6-2011,JNJ,66.3200,65.7000,11684500
17-6-2011,JNJ,66.2900,66.6300,14358400
20-6-2011,JNJ,66.5100,66.0800,9309200
21-6-2011,JNJ,66.4900,66.5200,9811400
22-6-2011,JNJ,66.0700,66.4700,7993500
23-6-2011,JNJ,65.6700,65.5400,16234700
24-6-2011,JNJ,65.0600,65.5700,13186200
27-6-2011,JNJ,65.2500,65.2900,7204400
28-6-2011,JNJ,65.9100,65.5900,7724500
29-6-2011,JNJ,66.3100,66.2300,9227200
30-6-2011,JNJ,66.5200,66.4200,9747100
1-7-2011,JNJ,67.3000,66.4800,9216900
5-7-2011,JNJ,67.6200,67.2900,9773300
6-7-2011,JNJ,67.5500,67.6300,7100300
7-7-2011,JNJ,67.9200,67.8200,8415200
8-7-2011,JNJ,67.5700,67.8100,7866200
11-7-2011,JNJ,67.2700,66.8800,8919000
12-7-2011,JNJ,67.0300,66.9000,10528800
13-7-2011,JNJ,67.6300,67.3900,9031700
14-7-2011,JNJ,67.6600,67.6000,9637700
15-7-2011,JNJ,67.4500,67.7300,10245600
18-7-2011,JNJ,67.0900,67.1700,10364300
19-7-2011,JNJ,66.7200,67.1000,13677500
20-7-2011,JNJ,66.2400,66.5700,8912500
21-7-2011,JNJ,66.4700,66.4500,11398100
22-7-2011,JNJ,66.7200,66.6900,7721300
25-7-2011,JNJ,66.2500,66.2100,10252300
26-7-2011,JNJ,65.9200,66.1700,10008500
27-7-2011,JNJ,65.2300,65.7600,12812000
28-7-2011,JNJ,65.0800,65.2300,9920400
29-7-2011,JNJ,64.7900,64.7400,16830700
1-8-2011,JNJ,64.4100,65.2800,15843700
2-8-2011,JNJ,63.4300,64.1100,17118200
3-8-2011,JNJ,63.4100,63.3700,17660300
4-8-2011,JNJ,61.8400,62.6100,23485600
5-8-2011,JNJ,62.7100,62.1200,24037800
8-8-2011,JNJ,61.1200,61.8000,32423100
9-8-2011,JNJ,62.2000,61.7100,36288200
10-8-2011,JNJ,60.2000,61.6200,32689700
11-8-2011,JNJ,63.4400,60.1800,33514400
12-8-2011,JNJ,63.3600,63.6100,42325900
15-8-2011,JNJ,64.5900,63.8500,39362300
16-8-2011,JNJ,64.3600,63.7700,13142100
17-8-2011,JNJ,64.2600,64.5600,11847500
18-8-2011,JNJ,63.1600,63.1900,23376900
19-8-2011,JNJ,63.1400,62.9100,19395000
22-8-2011,JNJ,63.2900,63.9900,13690500
23-8-2011,JNJ,64.9700,63.5200,14879500
24-8-2011,JNJ,65.5300,65.3800,14523800
25-8-2011,JNJ,64.5500,65.4900,13142600
26-8-2011,JNJ,64.2800,63.5500,14150500
29-8-2011,JNJ,65.8600,64.6400,12868100
30-8-2011,JNJ,65.7700,65.8200,11182900
31-8-2011,JNJ,65.8000,66.0300,14555300
1-9-2011,JNJ,65.3300,65.6600,11141000
2-9-2011,JNJ,64.0700,64.8300,13714000
6-9-2011,JNJ,64.6400,63.1700,15848200
7-9-2011,JNJ,65.4300,65.0400,10768100
8-9-2011,JNJ,64.9500,64.9600,15553200
9-9-2011,JNJ,63.6400,64.3900,17008200
12-9-2011,JNJ,63.5900,63.1000,13448700
13-9-2011,JNJ,63.6100,63.9900,11595900
14-9-2011,JNJ,63.7300,63.9500,13429400
15-9-2011,JNJ,64.4000,64.2800,10625700
16-9-2011,JNJ,64.5900,64.5200,15688700
19-9-2011,JNJ,64.1400,64.0500,8571700
20-9-2011,JNJ,64.2200,64.4200,10874700
21-9-2011,JNJ,63.1300,64.1900,10042100
22-9-2011,JNJ,61.9200,62.1600,19456900
23-9-2011,JNJ,61.5900,61.3000,10983700
26-9-2011,JNJ,62.6900,62.0500,10562200
27-9-2011,JNJ,63.8200,63.3700,13118600
28-9-2011,JNJ,63.2500,63.9000,8964200
29-9-2011,JNJ,63.9000,63.9200,8923200
30-9-2011,JNJ,63.6900,63.2200,14557400
3-10-2011,JNJ,62.0800,63.6500,16891200
4-10-2011,JNJ,62.1700,61.5500,18192300
5-10-2011,JNJ,62.3500,62.2100,15405600
6-10-2011,JNJ,62.8100,62.5200,9595400
7-10-2011,JNJ,63.1300,63.0100,12361800
10-10-2011,JNJ,64.4300,63.8900,7107100
11-10-2011,JNJ,63.9600,64.2600,7628600
12-10-2011,JNJ,64.3300,64.1300,9375000
13-10-2011,JNJ,64.2300,64.4500,7781000
14-10-2011,JNJ,64.7200,64.6900,6679200
17-10-2011,JNJ,63.7900,64.4000,10799700
18-10-2011,JNJ,64.4200,63.7600,11705400
19-10-2011,JNJ,62.6400,64.5100,19964700
20-10-2011,JNJ,62.5300,62.9600,11562600
21-10-2011,JNJ,63.7800,63.1100,13176400
24-10-2011,JNJ,64.7300,63.9000,12552800
25-10-2011,JNJ,63.6900,64.5600,10324800
26-10-2011,JNJ,64.4900,64.1900,9932100
27-10-2011,JNJ,65.5000,64.9900,16365300
28-10-2011,JNJ,65.6000,65.6400,10390800
31-10-2011,JNJ,64.3900,65.1700,13720900
1-11-2011,JNJ,63.3800,63.6800,14754300
2-11-2011,JNJ,63.6400,64.3900,10136500
3-11-2011,JNJ,64.3400,64.0700,10466000
4-11-2011,JNJ,64.1200,64.0000,9725900
7-11-2011,JNJ,64.0000,63.9600,8784100
8-11-2011,JNJ,64.8600,64.0900,7989500
9-11-2011,JNJ,63.5300,64.0700,11072500
10-11-2011,JNJ,64.1200,64.1300,7597400
11-11-2011,JNJ,65.2500,64.6200,9086800
14-11-2011,JNJ,64.9100,64.9700,8276200
15-11-2011,JNJ,64.9900,64.9700,10726300
16-11-2011,JNJ,64.4000,64.5300,8398100
17-11-2011,JNJ,63.9400,64.1700,13924600
18-11-2011,JNJ,63.8500,64.1900,12659700
21-11-2011,JNJ,62.9400,63.2700,32806800
22-11-2011,JNJ,62.9000,62.9500,8681400
23-11-2011,JNJ,61.9900,62.5900,10362700
25-11-2011,JNJ,61.2700,61.3100,5838800
28-11-2011,JNJ,62.3700,61.8800,11678000
29-11-2011,JNJ,62.7800,62.8200,8929700
30-11-2011,JNJ,64.7200,63.9200,15032600
1-12-2011,JNJ,64.4500,64.6800,9852700
2-12-2011,JNJ,63.4700,64.8700,15792800
5-12-2011,JNJ,63.3600,64.1000,15294500
6-12-2011,JNJ,63.4900,63.6100,10417900
7-12-2011,JNJ,64.4500,63.5700,11506000
8-12-2011,JNJ,63.7800,64.1400,9567600
9-12-2011,JNJ,64.5300,64.3200,8835700
12-12-2011,JNJ,63.5100,63.8700,10810300
13-12-2011,JNJ,63.3600,64.0800,14219200
14-12-2011,JNJ,63.1800,63.3800,9802300
15-12-2011,JNJ,64.0000,63.6500,9656700
16-12-2011,JNJ,64.3000,64.3600,19214300
19-12-2011,JNJ,63.5300,64.1800,9024800
20-12-2011,JNJ,64.5200,64.0200,12247700
21-12-2011,JNJ,64.9600,64.8100,8518200
22-12-2011,JNJ,65.1800,65.0600,7428100
23-12-2011,JNJ,65.9800,65.2300,6503400
27-12-2011,JNJ,66.0200,65.9900,4995200
28-12-2011,JNJ,65.4500,65.9700,5943900
29-12-2011,JNJ,65.8800,65.3100,5702400
30-12-2011,JNJ,65.5800,65.5900,4959900
3-1-2012,JNJ,65.8800,65.5900,16116300
4-1-2012,JNJ,65.4800,65.7500,9243000
5-1-2012,JNJ,65.4000,65.3200,11886800
6-1-2012,JNJ,64.8300,65.4400,15359800
9-1-2012,JNJ,64.9300,64.9600,7934600
10-1-2012,JNJ,65.2000,65.1100,8476900
11-1-2012,JNJ,65.1300,65.1100,6784600
12-1-2012,JNJ,65.2300,65.2800,7402900
13-1-2012,JNJ,65.2600,64.9700,8978700
17-1-2012,JNJ,65.1200,65.5400,8359900
18-1-2012,JNJ,65.2800,65.2600,8095700
19-1-2012,JNJ,65.1900,65.1600,11699700
20-1-2012,JNJ,65.2700,65.2800,14715400
23-1-2012,JNJ,65.0000,65.2300,10125000
24-1-2012,JNJ,65.0000,64.3400,12367900
25-1-2012,JNJ,65.2200,64.8300,10533000
26-1-2012,JNJ,65.7000,65.5300,12546100
27-1-2012,JNJ,65.5600,65.6200,10469700
30-1-2012,JNJ,65.7100,65.3300,7487100
31-1-2012,JNJ,65.9100,65.8600,13568300
1-2-2012,JNJ,65.6900,65.9700,12276400
2-2-2012,JNJ,65.5900,65.9400,8282500
3-2-2012,JNJ,65.6400,65.9000,9036500
6-2-2012,JNJ,65.1900,65.4600,9535700
7-2-2012,JNJ,65.2600,65.1600,9248100
8-2-2012,JNJ,65.2400,65.2000,6889400
9-2-2012,JNJ,64.8900,65.1600,10936200
10-2-2012,JNJ,64.6000,64.7100,13954800
13-2-2012,JNJ,64.6800,64.9000,9662400
14-2-2012,JNJ,64.6100,64.7500,8978600
15-2-2012,JNJ,64.6500,64.5100,9023400
16-2-2012,JNJ,64.9200,64.6000,8194500
