Close,sma_10,ema,rsi,mom,next_day_close
1110.88,1176.1380000000001,1165.847854555691,15.417104246894414,-17.269999999999982,1159.73
1159.73,1170.906,1164.735517363747,48.61104699649818,48.84999999999991,1155.79
1155.79,1168.114,1163.1090596612476,46.760922193217134,-3.9400000000000546,1171.67
1171.67,1166.145,1164.6655942682935,55.32689148081595,15.88000000000011,1157.44
1157.44,1161.211,1163.3518498558765,46.87833384189886,-14.230000000000018,1135.68
1135.68,1156.1100000000001,1158.3206044275353,36.28679777464016,-21.75999999999999,1136.94
1136.94,1149.578,1154.4332218043469,37.31196126652176,1.259999999999991,1120.8
1120.8,1144.298,1148.318090567193,29.66832902796991,-16.1400000000001,1115.05
1115.05,1139.2130000000002,1142.2693468277032,27.18803141160001,-5.75,1071.59
1071.59,1133.557,1129.4185564953934,15.190148504664375,-43.460000000000036,1087.69
1087.69,1131.2379999999998,1121.8315462235037,29.580350283477017,16.100000000000136,1073.65
1073.65,1122.6299999999999,1113.0712650919575,24.96321730448363,-14.039999999999964,1074.03
1074.03,1114.454,1105.9728532570562,25.357386254846663,0.37999999999988177,1067.95
1067.95,1104.0819999999999,1099.0596072103185,22.946610849016533,-6.079999999999927,1103.06
1103.06,1098.644,1099.786951353897,54.305191223133306,35.1099999999999,1089.41
1089.41,1094.017,1097.9002329259156,45.338303217989875,-13.649999999999864,1070.71
1070.71,1087.394,1092.9565542121127,35.344313162960475,-18.700000000000045,1098.38
1098.38,1085.152,1093.9426352644557,54.07030339555467,27.670000000000073,1102.83
1102.83,1083.9299999999998,1095.5585197618275,56.59736057443627,4.449999999999818,1064.88
1064.88,1083.259,1089.9806070778588,35.67388937520654,-37.94999999999982,1050.47
1050.47,1079.537,1082.7968603364297,30.348649860254696,-14.410000000000082,1062.0
1062.0,1078.372,1079.0156130025334,39.396796055392606,11.529999999999973,1055.69
1055.69,1076.538,1074.7745924566182,36.181461007825696,-6.309999999999945,1086.84
1086.84,1078.4270000000001,1076.9683029190512,57.556771980459395,31.149999999999864,1091.6
1091.6,1077.281,1079.6286114792235,60.10888925941782,4.759999999999991,1089.63
1089.63,1077.303,1081.4470457557284,58.29547772718386,-1.9699999999998,1115.23
1115.23,1081.7549999999999,1087.5894010728687,72.01134876534837,25.59999999999991,1114.61
1114.61,1083.3780000000002,1092.502237241438,71.30144365461874,-0.6200000000001182,1116.04
1116.04,1084.699,1096.7818304702673,72.09457010890382,1.4300000000000637,1117.51
1117.51,1089.962,1100.5505885665823,73.0515599467644,1.4700000000000273,1113.2
1113.2,1096.2350000000001,1102.8504815544763,64.89512076660579,-4.309999999999945,1095.31
1095.31,1099.566,1101.479484908208,41.090696087145815,-17.8900000000001,1092.04
1092.04,1103.2009999999998,1099.7632149248973,37.91321021236494,-3.269999999999982,1073.69
1073.69,1101.886,1095.0226303930976,24.580286389566705,-18.34999999999991,1076.76
1076.76,1100.402,1091.7021521398071,29.746973891528185,3.0699999999999363,1074.57
1074.57,1098.896,1088.5872153871148,28.034455688133864,-2.1900000000000546,1041.24
1041.24,1091.4969999999998,1079.9786307712757,13.380321487738621,-33.32999999999993,1030.71
1030.71,1083.107,1071.020697903771,11.090846945934603,-10.529999999999973,1027.37
1027.37,1074.24,1063.0842073758126,10.3862266102851,-3.3400000000001455,1022.58
1022.58,1064.7469999999998,1055.7198060347557,9.32427529337046,-4.78999999999985,1028.06
1028.06,1056.233,1050.690750392073,20.89140355393427,5.4799999999999045,1060.27
1060.27,1052.729,1052.4324321389688,59.164453283737394,32.210000000000036,1070.25
1070.25,1050.55,1055.6719899318834,65.60864568367266,9.980000000000018,1077.96
1077.96,1050.977,1059.7243553988137,70.15656528772601,7.710000000000036,1078.75
1078.75,1051.176,1063.1835635081202,70.6536161374643,0.7899999999999636,1095.34
1095.34,1053.2530000000002,1069.0301883248255,79.58087961799737,16.589999999999918,1095.17
1095.17,1058.6460000000002,1073.7828813566755,79.27199513208328,-0.16999999999984539,1096.48
1096.48,1065.223,1077.9096302009161,80.01902244358813,1.3099999999999454,1064.88
1064.88,1068.9740000000002,1075.5406065280222,38.347386572965966,-31.59999999999991,1071.25
1071.25,1073.8410000000001,1074.7604962502,45.499147181581186,6.369999999999891,1083.48
1083.48,1079.383,1076.3458605683454,57.36768957160215,12.230000000000018,1069.59
1069.59,1080.315,1075.1175222831916,43.82030915634119,-13.8900000000001,1093.67
1093.67,1082.6570000000002,1078.490700049884,62.83781207874395,24.080000000000155,1102.66
1102.66,1085.127,1082.8851182226322,67.90759771282619,8.990000000000009,1115.01
1115.01,1088.7530000000002,1088.726005818517,73.99875419975831,12.349999999999909,1113.84
1113.84,1090.603,1093.2921865787866,72.37209127271707,-1.1700000000000728,1106.13
1106.13,1091.699,1095.6263344735528,61.27660402916137,-7.709999999999809,1101.53
1101.53,1092.2040000000002,1096.699728205634,54.989268138062414,-4.600000000000136,1101.6
1101.6,1095.8759999999997,1097.5906867137005,55.076946305797634,0.06999999999993634,1125.86
1125.86,1101.337,1102.730561856664,75.63660669928682,24.25999999999999,1120.46
1120.46,1105.035,1105.9540960645431,67.09307666767023,-5.399999999999864,1127.24
1127.24,1110.8,1109.8242604164443,72.04826369669472,6.779999999999973,1125.81
1125.81,1114.014,1112.7307585225453,69.2971745965207,-1.4300000000000637,1121.64
1121.64,1115.9119999999998,1114.3506206093552,60.830505388623884,-4.169999999999845,1127.79
1127.79,1117.19,1116.794144134927,68.03117402433553,6.149999999999864,1121.06
1121.06,1117.9119999999998,1117.5697542922128,54.36129645860593,-6.730000000000018,1089.47
1089.47,1116.2459999999999,1112.4607080572648,24.948209213346786,-31.589999999999918,1083.61
1083.61,1114.454,1107.2151247741258,22.167102018301232,-5.860000000000127,1079.25
1079.25,1112.2189999999998,1102.1305566333756,20.084795529882975,-4.3599999999999,1079.38
1079.38,1107.5710000000001,1097.9940917909437,20.363609273145627,0.13000000000010914,1092.54
1092.54,1104.779,1097.0024387380447,44.75358677243237,13.159999999999854,1094.16
1094.16,1101.471,1096.4856316947637,47.240002452251176,1.6200000000001182,1075.63
1075.63,1096.453,1092.693698659352,28.743756512508362,-18.529999999999973,1071.69
1071.69,1091.458,1088.8748443576517,26.03447959753074,-3.9400000000000546,1067.36
1067.36,1085.415,1084.9630544744423,23.04991558540868,-4.330000000000155,1051.87
1051.87,1078.496,1078.946135479089,15.238285879023815,-15.490000000000009,1055.33
1055.33,1075.082,1074.652292664709,22.56554036009497,3.4600000000000364,1047.22
1047.22,1071.443,1069.6646030893073,18.00522509103364,-8.1099999999999,1064.59
1064.59,1069.977,1068.7419479821606,46.79294759450174,17.36999999999989,1048.92
1048.92,1066.931,1065.1379574399496,33.52138029239439,-15.669999999999845,1049.33
1049.33,1062.6100000000001,1062.2637833599588,34.13237672799829,0.4099999999998545,1080.29
1080.29,1061.223,1065.5412772945117,64.73005877168742,30.960000000000036,1090.1
1090.1,1062.6699999999998,1070.0064996046003,70.21095077692604,9.809999999999945,1104.51
1104.51,1065.9519999999998,1076.2798633128548,76.8238604725813,14.410000000000082,1091.84
1091.84,1068.4,1079.108979074154,61.756385837556124,-12.670000000000073,1098.87
1098.87,1073.1,1082.7018919697623,66.33572055228268,7.029999999999973,1104.18
1104.18,1077.985,1086.6070025207146,69.7550824949349,5.310000000000173,1109.55
1109.55,1084.218,1090.7784566078572,73.19663815289833,5.369999999999891,1121.9
1121.9,1089.949,1096.4369190427922,79.8033391346542,12.350000000000136,1121.1
1121.1,1097.167,1100.9211155804662,78.24174929085808,-0.8000000000001819,1125.07
1125.07,1104.741,1105.3118218385632,80.59694286425965,3.9700000000000273,1124.66
1124.66,1109.178,1108.8296724133697,79.48623985914637,-0.4099999999998545,1125.59
1125.59,1112.727,1111.877004701848,80.25765339521736,0.9299999999998363,1142.71
1142.71,1116.547,1117.4830038469665,89.41606288357775,17.12000000000012,1139.78
1139.78,1121.341,1121.537003147518,81.34338878991841,-2.9300000000000637,1134.28
1134.28,1124.882,1123.853911666151,67.12389575756565,-5.5,1124.83
1124.83,1126.9470000000001,1124.031382272305,48.801748602347146,-9.450000000000045,1148.67
1148.67,1130.859,1128.5111309500678,72.48534758959272,23.840000000000146,1142.16
1142.16,1132.885,1130.9927435046009,62.60079198958028,-6.509999999999991,1147.7
1147.7,1135.5449999999998,1134.0304265037644,67.33862906293896,5.539999999999964,1144.73
1144.73,1137.511,1135.97580350308,62.06934539258673,-2.9700000000000273,1141.2
1141.2,1139.165,1136.9256574116107,55.60493505852057,-3.5299999999999727,1146.24
1146.24,1141.23,1138.6191742458632,62.563407436537176,5.039999999999964,1137.03
1137.03,1140.662,1138.330233473888,46.06926887022375,-9.210000000000036,1160.75
1160.75,1142.759,1142.4065546604538,70.82837416404368,23.720000000000027,1159.97
1159.97,1145.328,1145.5999083585532,69.51654657887968,-0.7799999999999727,1158.06
1158.06,1148.6510000000003,1147.865379566089,65.78698122272922,-1.9100000000000819,1165.15
1165.15,1150.299,1151.0080378267999,72.60633289589614,7.0900000000001455,1165.32
1165.32,1152.615,1153.6102127673817,72.76901051718824,0.16999999999984539,1169.77
1169.77,1154.8220000000001,1156.548355900585,77.19942656851318,4.4500000000000455,1178.1
1178.1,1158.159,1160.466836645933,83.48615076770973,8.329999999999927,1173.81
1173.81,1161.42,1162.8928663466725,70.90112599728079,-4.289999999999964,1176.19
1176.19,1164.415,1165.3105270109138,73.65513463580902,2.380000000000109,1184.71
1184.71,1169.183,1168.8377039180205,81.4929998827898,8.519999999999982,1165.9
1165.9,1169.6979999999999,1168.303575932926,44.75095466088283,-18.809999999999945,1178.17
1178.17,1171.518,1170.0974712178484,59.60229112954062,12.269999999999982,1180.26
1180.26,1173.7379999999998,1171.945203723694,61.789237817894055,2.089999999999918,1183.08
1183.08,1175.531,1173.9697121375677,64.98617331693254,2.8199999999999363,1185.62
1185.62,1177.5610000000001,1176.0879462943735,68.00047252944158,2.5399999999999636,1185.64
1185.64,1179.148,1177.82468333176,68.02756376449346,0.020000000000209184,1182.45
1182.45,1179.583,1178.6656499987128,58.20323159364649,-3.1900000000000546,1183.78
1183.78,1180.58,1179.5955318171284,61.1288424854773,1.3299999999999272,1183.26
1183.26,1181.287,1180.2617987594688,59.1068776734194,-0.5199999999999818,1184.38
1184.38,1181.2540000000001,1181.0105626213835,62.450776109162746,1.1200000000001182,1193.57
1193.57,1184.0210000000002,1183.294096690223,79.57846340135875,9.189999999999827,1197.96
1197.96,1186.0,1185.9606245647278,83.94998180640314,4.3900000000001,1221.06
1221.06,1190.08,1192.3423291893228,93.33469849419338,23.09999999999991,1225.85
1225.85,1194.357,1198.4346329730822,94.21192778576275,4.789999999999964,1223.25
1223.25,1198.1200000000001,1202.9465178870673,86.48867227621474,-2.599999999999909,1213.4
1213.4,1200.896,1204.8471509985097,62.302269736123776,-9.849999999999909,1218.71
1218.71,1204.522,1207.3676689987806,68.27973611156425,5.309999999999945,1213.54
1213.54,1207.498,1208.4899109990022,57.23469478072134,-5.170000000000073,1199.21
1199.21,1209.093,1206.802654453729,36.67819624813647,-14.329999999999927,1197.75
1197.75,1210.4299999999998,1205.1567172803236,35.073879015788954,-1.4600000000000364,1178.34
1178.34,1208.907,1200.2809505020828,20.310503609990228,-19.410000000000082,1178.59
1178.59,1206.97,1196.3371413198859,20.846910344434896,0.25,1196.69
1196.69,1204.533,1196.401297443543,50.811369779731095,18.100000000000136,1199.73
1199.73,1201.921,1197.0065160901715,54.432922199118366,3.0399999999999636,1197.84
1197.84,1199.3799999999999,1197.1580586192313,51.48697051819859,-1.8900000000001,1180.73
1180.73,1196.113,1194.1711388702802,31.931130307603155,-17.1099999999999,1198.35
1198.35,1194.077,1194.9309318029564,54.283308185600056,17.61999999999989,1189.4
1189.4,1191.663,1193.9253078387824,44.918057322775866,-8.949999999999818,1187.76
1187.76,1190.518,1192.8043427771854,43.210507815537234,-1.6400000000001,1180.55
1180.55,1188.798,1190.5762804540607,35.743439708976666,-7.210000000000036,1206.07
1206.07,1191.571,1193.3933203715042,63.585105527666535,25.519999999999982,1221.53
1221.53,1195.865,1198.509080303958,72.58137174535392,15.460000000000036,1224.71
1224.71,1198.667,1203.2728838850564,74.21898341526018,3.1800000000000637,1223.12
1223.12,1201.0059999999999,1206.8814504514098,71.54816881602639,-1.5900000000001455,1223.75
1223.75,1203.5970000000002,1209.9484594602443,72.04638762232055,0.6300000000001091,1228.28
1228.28,1208.3519999999999,1213.281466831109,75.84771886073408,4.529999999999973,1233.0
1233.0,1211.8169999999998,1216.8666546799982,79.4817731617164,4.720000000000027,1240.4
1240.4,1216.917,1221.1454447381802,84.15423864705218,7.400000000000091,1240.46
1240.46,1222.187,1224.6571820585111,84.19072645160794,0.05999999999994543,1241.59
1241.59,1228.291,1227.7358762296908,85.00366365762436,1.1299999999998818,1235.23
1235.23,1231.2069999999999,1229.0984441879286,62.42140753035633,-6.3599999999999,1242.87
1242.87,1233.341,1231.602363426487,73.13725159333592,7.639999999999873,1243.91
1243.91,1235.261,1233.840115530762,74.38035969699195,1.040000000000191,1247.08
1247.08,1237.657,1236.2473672524416,78.22046393583473,3.1699999999998454,1254.6
1254.6,1240.742,1239.5842095701794,84.92208499948595,7.519999999999982,1258.84
1258.84,1243.798,1243.0852623756014,87.60921202921969,4.240000000000009,1256.77
1256.77,1246.175,1245.5733964891283,79.01562662773354,-2.0699999999999363,1257.54
1257.54,1247.889,1247.749142582014,79.93096467171253,0.7699999999999818,1258.51
1258.51,1249.694,1249.7056621125569,81.22085377498809,0.9700000000000273,1259.78
1259.78,1251.513,1251.5373599102738,83.00819469876012,1.2699999999999818,1257.88
1257.88,1253.778,1252.690567199315,70.46606055674161,-1.8999999999998636,1257.64
1257.64,1255.2549999999999,1253.5904640721667,68.82411496600733,-0.2400000000000091,1271.87
1271.87,1258.051,1256.9140160590455,88.56753393065941,14.22999999999979,1270.2
1270.2,1260.3629999999998,1259.3296495028553,81.03886016993663,-1.6699999999998454,1276.56
1276.56,1262.559,1262.462440502336,86.50129877160366,6.3599999999999,1273.85
1273.85,1264.06,1264.5329058655475,74.99405869049494,-2.7100000000000364,1271.5
1271.5,1265.533,1265.7996502536298,65.5429432088974,-2.349999999999909,1269.75
1269.75,1266.754,1266.5178956620607,58.66135755014585,-1.75,1274.48
1274.48,1268.3509999999999,1267.9655509962315,69.48565536306705,4.730000000000018,1285.96
1285.96,1270.969,1271.2372689969166,82.99459501766044,11.480000000000018,1283.76
1283.76,1273.557,1273.5141291792954,75.0369726663699,-2.2000000000000455,1293.24
1293.24,1277.117,1277.1006511466962,83.53852110684754,9.480000000000018,1295.02
1295.02,1279.432,1280.3587145745696,84.75693478831893,1.7799999999999727,1281.92
1281.92,1280.604,1280.6425846519205,50.423360869268315,-13.099999999999909,1280.26
1280.26,1280.974,1280.5730238061167,47.38307896682815,-1.6600000000000819,1283.35
1283.35,1281.924,1281.0779285686408,53.85675029762377,3.089999999999918,1290.84
1290.84,1283.858,1282.8528506470698,66.38712855199579,7.490000000000009,1291.18
1291.18,1286.001,1284.3668778021479,66.89719633653792,0.3400000000001455,1296.63
1296.63,1288.216,1286.5965363835755,74.61545408326401,5.4500000000000455,1299.54
1299.54,1289.574,1288.9498934047435,78.03379948115743,2.9099999999998545,1276.34
1276.34,1288.8319999999999,1286.6571855129719,33.319341867578075,-23.200000000000045,1286.12
1286.12,1288.1200000000001,1286.559515419704,48.783765602507565,9.779999999999973,1307.59
1307.59,1289.377,1290.3832398888487,68.70207885473336,21.470000000000027,1304.03
1304.03,1291.588,1292.864468999967,63.577301842452385,-3.5599999999999454,1307.1
1307.1,1294.272,1295.4527473636092,66.28803953217997,3.0699999999999363,1310.87
1310.87,1297.024,1298.2558842065891,69.74450791044013,3.769999999999982,1319.05
1319.05,1299.845,1302.0366325326636,76.32739726525055,8.180000000000064,1324.57
1324.57,1303.184,1306.1336084358154,79.99831537894843,5.519999999999982,1320.88
1320.88,1305.609,1308.8147705383944,70.82151656133799,-3.689999999999827,1321.87
1321.87,1307.842,1311.1884486223225,71.90244691155901,0.9899999999997817,1329.15
1329.15,1313.123,1314.4541852364457,79.03979305518939,7.2800000000002,1332.32
1332.32,1317.743,1317.7025151934556,81.58579704768145,3.1699999999998454,1328.01
1328.01,1319.785,1319.5766033401,67.62530376491516,-4.309999999999945,1336.32
1336.32,1323.014,1322.6208572782637,77.07825853217149,8.309999999999945,1340.43
1340.43,1326.347,1325.8588832276703,80.58326546727399,4.110000000000127,1343.01
1343.01,1329.5610000000001,1328.9772680953665,82.66340715892919,2.5799999999999272,1315.44
1315.44,1329.2,1326.5159466234818,34.00367770647282,-27.569999999999936,1307.4
1307.4,1327.483,1323.0403199646669,27.9962842386858,-8.039999999999964,1306.1
1306.1,1326.005,1319.9602617892729,27.031076393357235,-1.300000000000182,1319.88
1319.88,1325.806,1319.9456687366778,49.9118722319319,13.7800000000002,1327.22
1327.22,1325.613,1321.268274420918,58.56309262652368,7.339999999999918,1306.33
1306.33,1323.014,1318.5522245262055,36.27406261938434,-20.8900000000001,1308.44
1308.44,1321.057,1316.7136382487136,39.195887275651245,2.1100000000001273,1330.97
1330.97,1320.5220000000002,1319.3057040216747,62.27951081288621,22.529999999999973,1321.15
1321.15,1318.594,1319.6410305631885,51.60550634669555,-9.819999999999936,1310.13
1310.13,1315.306,1317.9117522789722,41.6034062417808,-11.019999999999982,1321.82
1321.82,1315.944,1318.6223427737043,53.5429933070761,11.689999999999827,1320.02
1320.02,1317.206,1318.8764622693943,51.51573226086823,-1.7999999999999545,1295.11
1295.11,1316.107,1314.5552873113227,31.127984102575013,-24.910000000000082,1304.28
1304.28,1314.547,1312.6870532547186,41.73809007208025,9.170000000000073,1296.39
1296.39,1311.464,1309.7239526629517,35.80549989384671,-7.889999999999873,1281.87
1281.87,1309.018,1304.659597633324,26.98284730366722,-14.52000000000021,1256.88
1256.88,1303.862,1295.9723980636286,17.634677233417534,-24.98999999999978,1273.72
1273.72,1298.137,1291.926507506605,36.24118637522176,16.839999999999918,1279.2
1279.2,1293.942,1289.6125970508585,41.606934196499374,5.480000000000018,1298.38
1298.38,1292.767,1291.2066703143387,57.3208348570729,19.180000000000064,1293.77
1293.77,1289.962,1291.6727302571862,53.03306205900554,-4.610000000000127,1297.54
1297.54,1287.7140000000002,1292.7395065740614,56.3693346768508,3.769999999999982,1309.66
1309.66,1289.169,1295.815959924232,66.05824369649172,12.120000000000118,1313.8
1313.8,1290.1209999999999,1299.0857853925531,68.99780931819116,4.139999999999873,1310.19
1310.19,1291.501,1301.104733502998,63.0463224293197,-3.6099999999999,1319.44
1319.44,1295.2580000000003,1304.4384183206348,71.04557872594384,9.25,1328.26
1328.26,1302.396,1308.7696149896103,76.98386584742022,8.819999999999936,1325.83
1325.83,1307.607,1311.8715031733175,71.90514905419944,-2.4300000000000637,1332.41
1332.41,1312.928,1315.6057753236232,77.03350956567574,6.580000000000155,1332.87
1332.87,1316.377,1318.7447252647826,77.39410111689817,0.459999999999809,1332.63
1332.63,1320.2630000000001,1321.2693206711856,76.60964655325364,-0.23999999999978172,1335.54
1335.54,1324.0629999999999,1323.8639896400607,79.72441077616935,2.9099999999998545,1333.51
1333.51,1326.4479999999999,1325.6178097055042,71.43005876907547,-2.0299999999999727,1328.17
1328.17,1327.885,1326.0818443045034,53.22281466387855,-5.339999999999918,1324.46
1324.46,1329.312,1325.7869635218663,43.57655830572038,-3.7100000000000364,1314.16
1314.16,1328.784,1323.6729701542542,26.750885202712738,-10.299999999999955,1314.41
1314.41,1327.3990000000001,1321.9887937625715,27.59904293286061,0.25,1314.52
1314.52,1326.268,1320.6308312602857,28.057210356905955,0.10999999999989996,1319.68
1319.68,1324.995,1320.4579528493246,47.52770514363723,5.160000000000082,1305.14
1305.14,1322.2220000000002,1317.6728705130836,24.332419442260953,-14.539999999999964,1312.62
1312.62,1320.221,1316.754166783432,42.407049387128986,7.479999999999791,1330.36
1330.36,1319.703,1319.22795464099,66.28331706737386,17.74000000000001,1337.38
1337.38,1320.09,1322.5283265244464,72.02084939835767,7.020000000000209,1335.25
1335.25,1320.798,1324.841358065456,67.65439600092394,-2.130000000000109,1347.24
1347.24,1323.0760000000002,1328.9138384171913,77.32677773769586,11.990000000000009,1355.66
1355.66,1327.226,1333.7767768867927,82.04094136672234,8.420000000000073,1360.48
1360.48,1331.833,1338.6319083619214,84.36680436642582,4.819999999999936,1363.61
1363.61,1336.7420000000002,1343.173379568845,85.8539176588675,3.1299999999998818,1361.22
1361.22,1340.8960000000002,1346.4545832836002,78.70768716072692,-2.3899999999998727,1356.62
1356.62,1346.0439999999999,1348.3028408684002,65.57571682731682,-4.600000000000136,1347.32
1347.32,1349.514,1348.124142528691,46.126617928454785,-9.299999999999955,1335.1
1335.1,1349.9879999999998,1345.7561166143835,31.016976235407924,-12.220000000000027,1340.2
1340.2,1350.27,1344.7459135935865,41.084865095316694,5.100000000000136,1346.29
1346.29,1351.374,1345.0266565765705,51.62356775038849,6.089999999999918,1357.16
1357.16,1352.366,1347.232719017194,65.42319600767833,10.870000000000118,1342.08
1342.08,1351.0079999999998,1346.295861014068,43.771003988715975,-15.080000000000155,1348.65
1348.65,1349.825,1346.7238862842373,52.3578806940669,6.570000000000164,1337.77
1337.77,1347.241,1345.0959069598305,39.78207389773701,-10.88000000000011,1329.47
1329.47,1344.066,1342.254832967134,32.36838943210789,-8.299999999999955,1328.98
